Player,Team,GP,Poss,Poss,Freq,PPP,PTS,PTS,FGM,FGM,FGA,FGA,FG%,eFG%,FTFreq,TOFreq,SFFreq,And OneFreq,ScoreFreq,Percentile
Kawhi Leonard,SAS,1,2,2.0,16.7%,1.50,3,3.0,1,1.0,2,2.0,50.0,75.0,0.0%,0.0%,0.0%,0.0%,50.0%,
Nikola Mirotic,CHI,3,2,0.7,5.4%,1.50,3,1.0,1,0.3,2,0.7,50.0,50.0,50.0%,0.0%,50.0%,50.0%,50.0%,
Quinn Cook,GSW,6,2,0.3,10.0%,2.50,5,0.8,2,0.3,2,0.3,100.0,125.0,0.0%,0.0%,0.0%,0.0%,100.0%,
Royce ONeale,UTA,17,13,0.8,21.3%,0.85,11,0.6,3,0.2,10,0.6,30.0,35.0,15.4%,7.7%,15.4%,0.0%,38.5%,14.2
Miles Plumlee,ATL,8,1,0.1,2.4%,0.00,0,0.0,0,0.0,1,0.1,0.0,0.0,0.0%,0.0%,0.0%,0.0%,0.0%,
Jamil Wilson,LAC,7,4,0.6,14.3%,1.50,6,0.9,2,0.3,4,0.6,50.0,75.0,0.0%,0.0%,0.0%,0.0%,50.0%,
Montrezl Harrell,LAC,19,12,0.6,13.0%,1.25,15,0.8,6,0.3,9,0.5,66.7,66.7,16.7%,8.3%,0.0%,0.0%,66.7%,76.2
Tyler Cavanaugh,ATL,18,11,0.6,12.9%,1.09,12,0.7,4,0.2,8,0.4,50.0,62.5,9.1%,18.2%,9.1%,0.0%,45.5%,56.7
JaKarr Sampson,SAC,6,3,0.5,12.0%,1.67,5,0.8,2,0.3,3,0.5,66.7,83.3,0.0%,0.0%,0.0%,0.0%,66.7%,
Sam Dekker,LAC,21,20,1.0,20.2%,1.00,20,1.0,8,0.4,16,0.8,50.0,50.0,20.0%,0.0%,20.0%,0.0%,60.0%,37.8
Trey Lyles,DEN,22,11,0.5,8.0%,0.45,5,0.2,2,0.1,9,0.4,22.2,22.2,9.1%,18.2%,9.1%,9.1%,18.2%,1.0
Meyers Leonard,POR,11,3,0.3,5.9%,1.33,4,0.4,2,0.2,3,0.3,66.7,66.7,0.0%,0.0%,0.0%,0.0%,66.7%,
Tony Parker,SAS,7,3,0.4,4.5%,1.33,4,0.6,1,0.1,1,0.1,100.0,100.0,33.3%,33.3%,33.3%,0.0%,66.7%,
Noah Vonleh,POR,19,2,0.1,2.2%,1.00,2,0.1,1,0.1,2,0.1,50.0,50.0,0.0%,0.0%,0.0%,0.0%,50.0%,
Deyonta Davis,MEM,14,5,0.4,9.8%,1.20,6,0.4,3,0.2,5,0.4,60.0,60.0,0.0%,0.0%,0.0%,0.0%,60.0%,
Guillermo Hernangomez,NYK,14,3,0.2,3.7%,2.00,6,0.4,3,0.2,3,0.2,100.0,100.0,0.0%,0.0%,0.0%,0.0%,100.0%,
Bismack Biyombo,ORL,28,4,0.1,2.8%,1.25,5,0.2,2,0.1,3,0.1,66.7,66.7,25.0%,0.0%,25.0%,0.0%,75.0%,
Jose Calderon,CLE,19,4,0.2,5.8%,1.75,7,0.4,2,0.1,3,0.2,66.7,83.3,25.0%,0.0%,0.0%,0.0%,75.0%,
Joel Bolomboy,MIL,2,1,0.5,14.3%,2.00,2,1.0,1,0.5,1,0.5,100.0,100.0,0.0%,0.0%,0.0%,0.0%,100.0%,
Juan Hernangomez,DEN,14,7,0.5,12.7%,1.29,9,0.6,4,0.3,5,0.4,80.0,90.0,0.0%,28.6%,0.0%,0.0%,57.1%,
Eric Moreland,DET,23,2,0.1,5.6%,0.00,0,0.0,0,0.0,1,0.0,0.0,0.0,50.0%,0.0%,50.0%,0.0%,0.0%,
Channing Frye,CLE,26,6,0.2,5.8%,0.33,2,0.1,1,0.0,6,0.2,16.7,16.7,0.0%,0.0%,0.0%,0.0%,16.7%,
Rajon Rondo,NOP,14,28,2.0,21.4%,0.93,26,1.9,12,0.9,23,1.6,52.2,56.5,0.0%,17.9%,0.0%,0.0%,42.9%,27.2
Antonio Blakeney,CHI,11,17,1.5,18.3%,1.18,20,1.8,8,0.7,15,1.4,53.3,60.0,11.8%,5.9%,11.8%,5.9%,52.9%,66.0
Dakari Johnson,OKC,6,3,0.5,14.3%,1.67,5,0.8,1,0.2,1,0.2,100.0,100.0,66.7%,0.0%,66.7%,0.0%,100.0%,
JaMychal Green,MEM,15,19,1.3,12.6%,1.32,25,1.7,10,0.7,13,0.9,76.9,80.8,15.8%,15.8%,15.8%,0.0%,63.2%,84.0
Nicolas Batum,CHA,12,16,1.3,10.5%,0.94,15,1.3,6,0.5,12,1.0,50.0,54.2,6.3%,18.8%,6.3%,0.0%,43.8%,27.8
Omri Casspi,GSW,24,22,0.9,17.9%,1.55,34,1.4,11,0.5,15,0.6,73.3,80.0,31.8%,4.5%,31.8%,4.5%,72.7%,97.1
Jonas Jerebko,UTA,22,19,0.9,16.1%,1.00,19,0.9,8,0.4,17,0.8,47.1,50.0,5.3%,5.3%,0.0%,0.0%,47.4%,37.8
Jawun Evans,LAC,18,23,1.3,21.9%,0.57,13,0.7,3,0.2,13,0.7,23.1,23.1,17.4%,26.1%,13.0%,0.0%,30.4%,3.9
Ben McLemore,MEM,16,23,1.4,18.5%,1.09,25,1.6,9,0.6,16,1.0,56.3,65.6,13.0%,17.4%,8.7%,0.0%,47.8%,56.2
Malik Monk,CHA,11,14,1.3,10.5%,1.43,20,1.8,8,0.7,13,1.2,61.5,69.2,7.1%,0.0%,7.1%,0.0%,64.3%,87.6
Malik Beasley,DEN,24,22,0.9,21.6%,1.09,24,1.0,9,0.4,17,0.7,52.9,61.8,18.2%,13.6%,18.2%,9.1%,50.0%,56.7
Richaun Holmes,PHI,13,17,1.3,20.0%,1.24,21,1.6,8,0.6,14,1.1,57.1,57.1,17.6%,5.9%,17.6%,5.9%,58.8%,73.5
Bobby Portis,CHI,17,15,0.9,7.3%,1.13,17,1.0,7,0.4,12,0.7,58.3,58.3,13.3%,13.3%,13.3%,6.7%,53.3%,61.0
Isaiah Whitehead,BKN,9,11,1.2,14.3%,0.55,6,0.7,3,0.3,10,1.1,30.0,30.0,0.0%,9.1%,0.0%,0.0%,27.3%,3.6
Michael Carter-Williams,CHA,15,12,0.8,10.7%,0.67,8,0.5,2,0.1,7,0.5,28.6,28.6,25.0%,25.0%,16.7%,8.3%,33.3%,5.9
Jahil Okafor,PHI,2,1,0.5,7.1%,0.00,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0%,100.0%,0.0%,0.0%,0.0%,
Jared Dudley,PHX,12,10,0.8,20.4%,0.80,8,0.7,2,0.2,6,0.5,33.3,41.7,20.0%,30.0%,20.0%,10.0%,30.0%,11.2
Kevon Looney,GSW,20,9,0.5,14.3%,1.44,13,0.7,5,0.3,5,0.3,100.0,100.0,55.6%,11.1%,44.4%,22.2%,77.8%,
Bryn Forbes,SAS,27,34,1.3,18.4%,0.91,31,1.1,12,0.4,33,1.2,36.4,45.5,2.9%,2.9%,2.9%,2.9%,35.3%,22.9
Marcus Morris,BOS,16,19,1.2,9.5%,0.95,18,1.1,5,0.3,15,0.9,33.3,36.7,26.3%,5.3%,26.3%,10.5%,42.1%,28.8
Cody Zeller,CHA,19,11,0.6,7.9%,1.36,15,0.8,5,0.3,6,0.3,83.3,83.3,36.4%,9.1%,36.4%,0.0%,81.8%,88.1
Salah Mejri,DAL,23,7,0.3,11.5%,1.29,9,0.4,4,0.2,4,0.2,100.0,100.0,14.3%,28.6%,0.0%,0.0%,71.4%,
Markieff Morris,WAS,20,18,0.9,8.3%,1.06,19,1.0,7,0.4,16,0.8,43.8,53.1,5.6%,5.6%,5.6%,0.0%,44.4%,52.3
Patrick McCaw,GSW,23,12,0.5,14.5%,1.25,15,0.7,7,0.3,11,0.5,63.6,68.2,0.0%,8.3%,0.0%,0.0%,58.3%,76.2
Sindarius Thornwell,LAC,25,32,1.3,27.4%,1.00,32,1.3,12,0.5,23,0.9,52.2,54.3,25.0%,15.6%,21.9%,12.5%,50.0%,37.8
Hassan Whiteside,MIA,15,8,0.5,4.0%,1.38,11,0.7,4,0.3,6,0.4,66.7,75.0,12.5%,12.5%,12.5%,0.0%,62.5%,
Mangok Mathiang,CHA,10,1,0.1,5.3%,2.00,2,0.2,1,0.1,1,0.1,100.0,100.0,0.0%,0.0%,0.0%,0.0%,100.0%,
Cristiano Felicio,CHI,21,6,0.3,7.2%,1.50,9,0.4,3,0.1,4,0.2,75.0,75.0,50.0%,0.0%,50.0%,16.7%,83.3%,
Tomas Satoransky,WAS,18,12,0.7,12.6%,1.00,12,0.7,4,0.2,7,0.4,57.1,64.3,33.3%,8.3%,25.0%,0.0%,50.0%,37.8
Okaro White,MIA,5,4,0.8,21.1%,0.75,3,0.6,1,0.2,4,0.8,25.0,37.5,0.0%,0.0%,0.0%,0.0%,25.0%,
Rashad Vaughn,MIL,5,4,0.8,20.0%,2.00,8,1.6,3,0.6,4,0.8,75.0,100.0,0.0%,0.0%,0.0%,0.0%,75.0%,
Matthew Dellavedova,MIL,13,7,0.5,7.9%,1.14,8,0.6,3,0.2,5,0.4,60.0,80.0,0.0%,28.6%,0.0%,0.0%,42.9%,
Marreese Speights,ORL,21,14,0.7,9.2%,1.00,14,0.7,5,0.2,12,0.6,41.7,54.2,7.1%,7.1%,7.1%,0.0%,42.9%,37.8
Daniel Theis,BOS,27,7,0.3,5.3%,1.29,9,0.3,3,0.1,5,0.2,60.0,60.0,28.6%,14.3%,28.6%,14.3%,57.1%,
Darrell Arthur,DEN,1,1,1.0,33.3%,0.00,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0%,100.0%,0.0%,0.0%,0.0%,
Brandon Paul,SAS,26,18,0.7,17.8%,1.61,29,1.1,12,0.5,15,0.6,80.0,90.0,16.7%,5.6%,16.7%,5.6%,72.2%,97.7
Enes Kanter,NYK,24,23,1.0,7.9%,1.43,33,1.4,15,0.6,20,0.8,75.0,75.0,8.7%,8.7%,8.7%,4.3%,69.6%,92.5
Jason Smith,WAS,10,2,0.2,4.9%,1.00,2,0.2,1,0.1,2,0.2,50.0,50.0,0.0%,0.0%,0.0%,0.0%,50.0%,
Reggie Bullock,DET,13,8,0.6,17.8%,1.00,8,0.6,4,0.3,6,0.5,66.7,66.7,12.5%,25.0%,12.5%,12.5%,50.0%,
Frank Ntilikina,NYK,24,26,1.1,12.7%,0.42,11,0.5,2,0.1,15,0.6,13.3,16.7,15.4%,26.9%,3.8%,0.0%,23.1%,0.7
Jarrett Jack,NYK,25,23,0.9,10.9%,0.48,11,0.4,5,0.2,14,0.6,35.7,39.3,0.0%,39.1%,0.0%,0.0%,21.7%,1.6
