Player,Team,GP,Poss,Poss,Freq,PPP,PTS,PTS,FGM,FGM,FGA,FGA,FG%,eFG%,FTFreq,TOFreq,SFFreq,And OneFreq,ScoreFreq,Percentile
Pat Connaughton,POR,33,2,0.1,1.1%,0.00,0,0.0,0,0.0,2,0.1,0.0,0.0,0.0%,0.0%,0.0%,0.0%,0.0%,
Rodney Hood,UTA,27,4,0.1,0.8%,0.25,1,0.0,0,0.0,3,0.1,0.0,0.0,25.0%,0.0%,25.0%,0.0%,25.0%,
CJ Miles,TOR,26,4,0.2,1.7%,1.00,4,0.2,2,0.1,2,0.1,100.0,100.0,0.0%,50.0%,0.0%,0.0%,50.0%,
Elfrid Payton,ORL,26,12,0.5,3.4%,0.83,10,0.4,4,0.2,8,0.3,50.0,56.3,8.3%,25.0%,8.3%,0.0%,41.7%,15.9
Jared Dudley,PHX,14,2,0.1,4.1%,1.00,2,0.1,1,0.1,2,0.1,50.0,50.0,0.0%,0.0%,0.0%,0.0%,50.0%,
Bobby Portis,CHI,25,36,1.4,11.9%,1.03,37,1.5,18,0.7,32,1.3,56.3,56.3,5.6%,11.1%,5.6%,5.6%,50.0%,37.9
Michael Carter-Williams,CHA,23,8,0.3,5.1%,0.50,4,0.2,1,0.0,6,0.3,16.7,16.7,12.5%,12.5%,12.5%,0.0%,25.0%,
Courtney Lee,NYK,34,6,0.2,1.4%,1.33,8,0.2,3,0.1,4,0.1,75.0,75.0,16.7%,16.7%,16.7%,0.0%,66.7%,
Jerian Grant,CHI,34,1,0.0,0.3%,2.00,2,0.1,0,0.0,0,0.0,0.0,0.0,100.0%,0.0%,100.0%,0.0%,100.0%,
Kyle Korver,CLE,35,1,0.0,0.3%,0.00,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0%,0.0%,0.0%,0.0%,0.0%,
Mirza Teletovic,MIL,10,1,0.1,1.6%,0.00,0,0.0,0,0.0,1,0.1,0.0,0.0,0.0%,0.0%,0.0%,0.0%,0.0%,
Bogdan Bogdanovic,SAC,31,4,0.1,1.2%,0.75,3,0.1,1,0.0,3,0.1,33.3,50.0,0.0%,25.0%,0.0%,0.0%,25.0%,
Joe  Ingles,UTA,36,3,0.1,0.8%,1.00,3,0.1,1,0.0,2,0.1,50.0,75.0,0.0%,33.3%,0.0%,0.0%,33.3%,
Malik Beasley,DEN,30,6,0.2,5.0%,1.33,8,0.3,2,0.1,3,0.1,66.7,66.7,33.3%,16.7%,33.3%,0.0%,66.7%,
Patrick McCaw,GSW,30,3,0.1,2.2%,2.00,6,0.2,3,0.1,3,0.1,100.0,100.0,0.0%,0.0%,0.0%,0.0%,100.0%,
Caris LeVert,BKN,34,13,0.4,2.9%,1.46,19,0.6,6,0.2,10,0.3,60.0,65.0,30.8%,0.0%,23.1%,7.7%,69.2%,94.0
Kentavious Caldwell-Pope,LAL,29,11,0.4,2.6%,1.73,19,0.7,8,0.3,9,0.3,88.9,94.4,9.1%,9.1%,0.0%,0.0%,81.8%,100.0
Tomas Satoransky,WAS,26,5,0.2,3.7%,0.60,3,0.1,1,0.0,5,0.2,20.0,20.0,20.0%,0.0%,20.0%,20.0%,20.0%,
Kevon Looney,GSW,26,12,0.5,15.6%,0.67,8,0.3,4,0.2,11,0.4,36.4,36.4,0.0%,8.3%,0.0%,0.0%,33.3%,6.2
Malachi Richardson,SAC,17,3,0.2,3.9%,0.00,0,0.0,0,0.0,2,0.1,0.0,0.0,0.0%,33.3%,0.0%,0.0%,0.0%,
Richaun Holmes,PHI,18,17,0.9,13.8%,1.47,25,1.4,12,0.7,16,0.9,75.0,75.0,5.9%,5.9%,5.9%,5.9%,70.6%,95.1
Carmelo Anthony,OKC,34,17,0.5,2.7%,1.18,20,0.6,9,0.3,14,0.4,64.3,64.3,5.9%,11.8%,0.0%,0.0%,58.8%,63.2
Tyler Ulis,PHX,35,2,0.1,0.6%,0.00,0,0.0,0,0.0,2,0.1,0.0,0.0,0.0%,0.0%,0.0%,0.0%,0.0%,
Markieff Morris,WAS,27,18,0.7,6.0%,1.11,20,0.7,9,0.3,15,0.6,60.0,60.0,5.6%,11.1%,5.6%,0.0%,55.6%,49.5
Frank Kaminsky,CHA,31,8,0.3,2.4%,1.75,14,0.5,6,0.2,6,0.2,100.0,100.0,25.0%,0.0%,25.0%,0.0%,87.5%,
Okaro White,MIA,5,2,0.4,10.5%,2.50,5,1.0,2,0.4,2,0.4,100.0,100.0,50.0%,0.0%,50.0%,50.0%,100.0%,
Sindarius Thornwell,LAC,32,5,0.2,3.5%,0.80,4,0.1,2,0.1,5,0.2,40.0,40.0,0.0%,0.0%,0.0%,0.0%,40.0%,
Devin Harris,DAL,30,4,0.1,1.5%,0.75,3,0.1,0,0.0,1,0.0,0.0,0.0,50.0%,25.0%,25.0%,0.0%,50.0%,
Noah Vonleh,POR,23,16,0.7,16.2%,1.44,23,1.0,11,0.5,15,0.7,73.3,73.3,6.3%,0.0%,6.3%,0.0%,75.0%,90.1
Marco Belinelli,ATL,34,7,0.2,1.8%,0.57,4,0.1,2,0.1,6,0.2,33.3,33.3,14.3%,14.3%,14.3%,14.3%,28.6%,
Mike James,PHX,32,4,0.1,1.0%,0.50,2,0.1,1,0.0,4,0.1,25.0,25.0,0.0%,0.0%,0.0%,0.0%,25.0%,
Tyler Zeller,BKN,26,31,1.2,15.3%,1.00,31,1.2,15,0.6,27,1.0,55.6,55.6,3.2%,12.9%,3.2%,3.2%,48.4%,31.7
Lance Stephenson,IND,35,20,0.6,5.7%,1.15,23,0.7,11,0.3,17,0.5,64.7,64.7,5.0%,10.0%,5.0%,0.0%,60.0%,56.6
Michael Kidd-Gilchrist,CHA,28,17,0.6,5.9%,1.59,27,1.0,11,0.4,14,0.5,78.6,78.6,17.6%,0.0%,17.6%,0.0%,82.4%,97.8
Shaun Livingston,GSW,29,6,0.2,3.8%,1.17,7,0.2,3,0.1,6,0.2,50.0,50.0,16.7%,0.0%,16.7%,16.7%,50.0%,
Stephen Curry,GSW,23,5,0.2,0.9%,1.20,6,0.3,2,0.1,4,0.2,50.0,62.5,20.0%,0.0%,0.0%,0.0%,60.0%,
Danny Green,SAS,29,7,0.2,2.4%,0.29,2,0.1,1,0.0,3,0.1,33.3,33.3,0.0%,57.1%,0.0%,0.0%,14.3%,
Kyle Lowry,TOR,33,14,0.4,2.7%,0.50,7,0.2,3,0.1,10,0.3,30.0,35.0,0.0%,28.6%,0.0%,0.0%,21.4%,1.1
Austin Rivers,LAC,31,3,0.1,0.6%,1.33,4,0.1,2,0.1,3,0.1,66.7,66.7,0.0%,0.0%,0.0%,0.0%,66.7%,
Delon Wright,TOR,21,5,0.2,3.0%,0.40,2,0.1,1,0.0,5,0.2,20.0,20.0,0.0%,0.0%,0.0%,0.0%,20.0%,
Joe Harris,BKN,32,8,0.3,2.7%,1.00,8,0.3,3,0.1,7,0.2,42.9,42.9,25.0%,0.0%,25.0%,12.5%,50.0%,
Shelvin Mack,ORL,26,4,0.2,2.7%,1.00,4,0.2,2,0.1,3,0.1,66.7,66.7,0.0%,25.0%,0.0%,0.0%,50.0%,
Jodie Meeks,WAS,35,6,0.2,2.5%,1.67,10,0.3,4,0.1,5,0.1,80.0,80.0,16.7%,0.0%,16.7%,0.0%,83.3%,
Bojan Bogdanovic,IND,35,4,0.1,0.9%,1.00,4,0.1,2,0.1,4,0.1,50.0,50.0,0.0%,0.0%,0.0%,0.0%,50.0%,
Brandon Paul,SAS,30,2,0.1,1.7%,1.00,2,0.1,1,0.0,2,0.1,50.0,50.0,0.0%,0.0%,0.0%,0.0%,50.0%,
Josh Jackson,PHX,36,28,0.8,6.4%,1.25,35,1.0,16,0.4,25,0.7,64.0,64.0,7.1%,3.6%,3.6%,0.0%,64.3%,73.3
Kris Dunn,CHI,30,11,0.4,2.2%,0.82,9,0.3,4,0.1,9,0.3,44.4,44.4,9.1%,9.1%,9.1%,0.0%,45.5%,15.4
Anthony Tolliver,DET,30,5,0.2,2.5%,1.60,8,0.3,2,0.1,3,0.1,66.7,66.7,40.0%,0.0%,40.0%,0.0%,80.0%,
Henry Ellenson,DET,8,1,0.1,2.2%,0.00,0,0.0,0,0.0,1,0.1,0.0,0.0,0.0%,0.0%,0.0%,0.0%,0.0%,
Paul Zipser,CHI,31,5,0.2,2.8%,0.40,2,0.1,1,0.0,4,0.1,25.0,25.0,0.0%,20.0%,0.0%,0.0%,20.0%,
Denzel Valentine,CHI,34,4,0.1,1.2%,0.00,0,0.0,0,0.0,2,0.1,0.0,0.0,0.0%,50.0%,0.0%,0.0%,0.0%,
Serge Ibaka,TOR,30,20,0.7,5.3%,1.45,29,1.0,13,0.4,19,0.6,68.4,68.4,10.0%,0.0%,10.0%,5.0%,70.0%,92.3
Jarrett Jack,NYK,32,2,0.1,0.7%,1.00,2,0.1,1,0.0,2,0.1,50.0,50.0,0.0%,0.0%,0.0%,0.0%,50.0%,
Josh Hart,LAL,28,5,0.2,3.6%,1.20,6,0.2,3,0.1,4,0.1,75.0,75.0,0.0%,20.0%,0.0%,0.0%,60.0%,
Mike Scott,WAS,32,15,0.5,5.5%,0.80,12,0.4,6,0.2,14,0.4,42.9,42.9,0.0%,6.7%,0.0%,0.0%,40.0%,13.3
Jordan  Clarkson,LAL,33,22,0.7,4.5%,1.14,25,0.8,12,0.4,21,0.6,57.1,57.1,4.5%,4.5%,4.5%,4.5%,54.5%,53.8
Paul George,OKC,33,12,0.4,1.7%,0.58,7,0.2,3,0.1,7,0.2,42.9,42.9,8.3%,33.3%,8.3%,0.0%,33.3%,4.4
Patrick Beverly,LAC,11,4,0.4,2.6%,1.50,6,0.5,2,0.2,3,0.3,66.7,66.7,25.0%,0.0%,25.0%,0.0%,75.0%,
David Nwaba,CHI,22,12,0.5,7.3%,1.17,14,0.6,7,0.3,11,0.5,63.6,63.6,0.0%,8.3%,0.0%,0.0%,58.3%,61.5
Salah Mejri,DAL,30,21,0.7,23.9%,1.38,29,1.0,13,0.4,18,0.6,72.2,72.2,14.3%,0.0%,14.3%,0.0%,71.4%,87.9
CJ McCollum,POR,32,12,0.4,1.8%,1.00,12,0.4,5,0.2,10,0.3,50.0,50.0,16.7%,0.0%,16.7%,0.0%,58.3%,31.7
Maxi Kleber,DAL,30,17,0.6,10.8%,1.00,17,0.6,7,0.2,15,0.5,46.7,46.7,17.6%,0.0%,17.6%,5.9%,52.9%,31.7
Isaiah Taylor,ATL,27,2,0.1,1.1%,0.00,0,0.0,0,0.0,2,0.1,0.0,0.0,0.0%,0.0%,0.0%,0.0%,0.0%,
Gary Harris,DEN,32,9,0.3,1.8%,1.67,15,0.5,6,0.2,7,0.2,85.7,92.9,11.1%,11.1%,11.1%,0.0%,77.8%,
Draymond Green,GSW,29,11,0.4,3.2%,1.09,12,0.4,6,0.2,10,0.3,60.0,60.0,0.0%,9.1%,0.0%,0.0%,54.5%,47.5
Emmanuel Mudiay,DEN,30,6,0.2,1.8%,1.00,6,0.2,1,0.0,4,0.1,25.0,25.0,33.3%,0.0%,33.3%,0.0%,50.0%,
Nikola Jokic,DEN,28,41,1.5,9.4%,1.49,61,2.2,25,0.9,35,1.3,71.4,71.4,17.1%,2.4%,17.1%,4.9%,73.2%,96.2
Brandon Ingram,LAL,31,24,0.8,4.2%,0.92,22,0.7,10,0.3,23,0.7,43.5,43.5,4.2%,0.0%,4.2%,0.0%,45.8%,22.7
T.J. McConnell,PHI,28,2,0.1,0.9%,0.00,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0%,50.0%,0.0%,0.0%,0.0%,
J.J. Barea,DAL,36,2,0.1,0.4%,1.00,2,0.1,1,0.0,1,0.0,100.0,100.0,0.0%,50.0%,0.0%,0.0%,50.0%,
Marvin  Williams,CHA,34,19,0.6,6.7%,0.79,15,0.4,7,0.2,16,0.5,43.8,43.8,5.3%,15.8%,5.3%,5.3%,36.8%,12.1
Mangok Mathiang,CHA,27,1,0.0,50.0%,0.00,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0%,0.0%,0.0%,0.0%,0.0%,
Josh Richardson,MIA,34,7,0.2,1.6%,1.57,11,0.3,4,0.1,6,0.2,66.7,66.7,28.6%,0.0%,28.6%,14.3%,71.4%,
DeMar DeRozan,TOR,33,10,0.3,1.3%,1.20,12,0.4,4,0.1,4,0.1,100.0,100.0,20.0%,40.0%,20.0%,0.0%,60.0%,67.4
Bam Adebayo,MIA,25,25,1.0,16.2%,1.08,27,1.1,11,0.4,18,0.7,61.1,61.1,16.0%,12.0%,16.0%,0.0%,60.0%,45.1
Quincy Acy,BKN,29,7,0.2,3.6%,0.71,5,0.2,1,0.0,2,0.1,50.0,50.0,28.6%,57.1%,28.6%,14.3%,28.6%,
Andrew Harrison,MEM,29,3,0.1,1.2%,0.33,1,0.0,0,0.0,2,0.1,0.0,0.0,33.3%,0.0%,33.3%,0.0%,33.3%,
Pascal Siakam,TOR,32,19,0.6,8.2%,0.74,14,0.4,7,0.2,17,0.5,41.2,41.2,10.5%,0.0%,10.5%,0.0%,36.8%,8.8
OG Anunoby,TOR,33,5,0.2,2.5%,0.80,4,0.1,2,0.1,3,0.1,66.7,66.7,0.0%,40.0%,0.0%,0.0%,40.0%,
Daniel Theis,BOS,36,29,0.8,16.1%,1.03,30,0.8,11,0.3,20,0.6,55.0,55.0,17.2%,17.2%,17.2%,3.4%,51.7%,39.6
Thabo Sefolosha,UTA,33,14,0.4,5.6%,1.14,16,0.5,7,0.2,13,0.4,53.8,53.8,7.1%,0.0%,0.0%,0.0%,57.1%,55.0
Michael Beasley,NYK,28,24,0.9,7.3%,0.92,22,0.8,9,0.3,15,0.5,60.0,60.0,12.5%,25.0%,8.3%,0.0%,50.0%,22.7
Doug McDermott,NYK,34,13,0.4,4.9%,1.15,15,0.4,7,0.2,13,0.4,53.8,53.8,7.7%,0.0%,7.7%,7.7%,53.8%,58.3
Tony Allen,NOP,22,14,0.6,11.7%,1.00,14,0.6,4,0.2,9,0.4,44.4,44.4,42.9%,0.0%,42.9%,7.1%,57.1%,31.7
Donovan Mitchell,UTA,34,9,0.3,1.4%,1.44,13,0.4,6,0.2,8,0.2,75.0,75.0,11.1%,11.1%,11.1%,11.1%,66.7%,
Ricky Rubio,UTA,35,3,0.1,0.6%,0.67,2,0.1,1,0.0,2,0.1,50.0,50.0,0.0%,33.3%,0.0%,0.0%,33.3%,
Joffrey Lauvergne,SAS,20,17,0.9,17.2%,1.24,21,1.1,10,0.5,14,0.7,71.4,71.4,5.9%,11.8%,5.9%,0.0%,64.7%,72.0
Jon Leuer,DET,8,5,0.6,10.2%,1.20,6,0.8,1,0.1,3,0.4,33.3,33.3,40.0%,0.0%,40.0%,0.0%,60.0%,
Justin Jackson,SAC,25,5,0.2,3.2%,0.80,4,0.2,2,0.1,4,0.2,50.0,50.0,0.0%,20.0%,0.0%,0.0%,40.0%,
Wayne Ellington,MIA,34,1,0.0,0.4%,0.00,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0%,0.0%,0.0%,0.0%,0.0%,
Garrett Temple,SAC,33,6,0.2,2.0%,1.00,6,0.2,3,0.1,5,0.2,60.0,60.0,0.0%,16.7%,0.0%,0.0%,50.0%,
Jarrett Allen,BKN,25,28,1.1,19.9%,1.14,32,1.3,12,0.5,23,0.9,52.2,52.2,17.9%,0.0%,17.9%,0.0%,60.7%,55.0
E'Twaun Moore,NOP,34,16,0.5,4.0%,1.25,20,0.6,10,0.3,16,0.5,62.5,62.5,6.3%,0.0%,6.3%,6.3%,62.5%,73.3
Malcom Delaney,ATL,26,2,0.1,1.1%,0.50,1,0.0,0,0.0,1,0.0,0.0,0.0,50.0%,0.0%,0.0%,0.0%,50.0%,
Dennis Schroder,ATL,31,2,0.1,0.3%,1.00,2,0.1,1,0.0,2,0.1,50.0,50.0,0.0%,0.0%,0.0%,0.0%,50.0%,
Kenneth Faried,DEN,25,38,1.5,23.5%,0.95,36,1.4,13,0.5,31,1.2,41.9,41.9,18.4%,0.0%,18.4%,0.0%,52.6%,26.4
Jahil Okafor,PHI,2,2,1.0,14.3%,2.00,4,2.0,2,1.0,2,1.0,100.0,100.0,0.0%,0.0%,0.0%,0.0%,100.0%,
Jakob Poeltl,TOR,33,38,1.2,18.4%,1.37,52,1.6,25,0.8,35,1.1,71.4,71.4,10.5%,2.6%,7.9%,5.3%,68.4%,86.3
Marreese Speights,ORL,26,6,0.2,3.0%,1.17,7,0.3,3,0.1,5,0.2,60.0,60.0,16.7%,16.7%,16.7%,16.7%,50.0%,
David West,GSW,33,19,0.6,9.4%,1.05,20,0.6,10,0.3,19,0.6,52.6,52.6,0.0%,0.0%,0.0%,0.0%,52.6%,41.8
Al Jefferson,IND,12,8,0.7,11.0%,1.25,10,0.8,4,0.3,7,0.6,57.1,57.1,25.0%,0.0%,25.0%,12.5%,62.5%,
Kelly Olynyk,MIA,34,18,0.5,5.2%,1.28,23,0.7,6,0.2,10,0.3,60.0,60.0,33.3%,11.1%,33.3%,0.0%,66.7%,77.5
James Johnson,MIA,29,8,0.3,2.4%,0.75,6,0.2,3,0.1,8,0.3,37.5,37.5,0.0%,0.0%,0.0%,0.0%,37.5%,
Derrick Favors,UTA,34,46,1.4,11.5%,1.22,56,1.6,25,0.7,37,1.1,67.6,67.6,13.0%,8.7%,10.9%,2.2%,65.2%,70.9
Yogi Ferrell,DAL,36,5,0.1,1.4%,0.40,2,0.1,1,0.0,4,0.1,25.0,25.0,0.0%,20.0%,0.0%,0.0%,20.0%,
Jordan Mickey,MIA,13,9,0.7,12.0%,1.11,10,0.8,5,0.4,9,0.7,55.6,55.6,0.0%,0.0%,0.0%,0.0%,55.6%,
Victor Oladipo,IND,33,9,0.3,1.2%,1.22,11,0.3,4,0.1,8,0.2,50.0,56.3,11.1%,0.0%,11.1%,0.0%,55.6%,
Paul Millsap,DEN,16,15,0.9,5.7%,1.27,19,1.2,5,0.3,9,0.6,55.6,61.1,40.0%,6.7%,33.3%,6.7%,66.7%,76.4
Lucas Nogueira,TOR,18,8,0.4,12.7%,1.00,8,0.4,4,0.2,7,0.4,57.1,57.1,0.0%,12.5%,0.0%,0.0%,50.0%,
Stanley Johnson,DET,30,7,0.2,2.6%,1.14,8,0.3,3,0.1,5,0.2,60.0,60.0,14.3%,14.3%,14.3%,0.0%,57.1%,
Skal Labissière,SAC,29,25,0.9,10.7%,1.32,33,1.1,14,0.5,20,0.7,70.0,70.0,16.0%,16.0%,16.0%,12.0%,60.0%,81.9
Alex Abrines,OKC,33,5,0.2,3.2%,1.20,6,0.2,2,0.1,4,0.1,50.0,50.0,20.0%,0.0%,0.0%,0.0%,60.0%,
Cristiano Felicio,CHI,23,12,0.5,13.8%,0.50,6,0.3,2,0.1,10,0.4,20.0,20.0,8.3%,8.3%,8.3%,0.0%,25.0%,1.1
Timothé Luwawu-Cabarrot,PHI,30,6,0.2,2.7%,0.83,5,0.2,1,0.0,3,0.1,33.3,33.3,33.3%,16.7%,33.3%,0.0%,50.0%,
Shabazz Napier,POR,27,3,0.1,1.4%,1.00,3,0.1,1,0.0,2,0.1,50.0,50.0,33.3%,0.0%,33.3%,0.0%,66.7%,
Blake Griffin,LAC,19,15,0.8,3.2%,1.33,20,1.1,7,0.4,10,0.5,70.0,70.0,26.7%,6.7%,20.0%,0.0%,73.3%,83.8
Tim Hardaway Jr.,NYK,21,14,0.7,3.6%,1.00,14,0.7,6,0.3,13,0.6,46.2,50.0,7.1%,0.0%,7.1%,0.0%,50.0%,31.7
Malcolm Brogdon,MIL,31,8,0.3,2.0%,0.50,4,0.1,2,0.1,6,0.2,33.3,33.3,0.0%,25.0%,0.0%,0.0%,25.0%,
Justin Anderson,PHI,10,6,0.6,10.9%,0.33,2,0.2,1,0.1,5,0.5,20.0,20.0,0.0%,16.7%,0.0%,0.0%,16.7%,
Harrison Barnes,DAL,36,20,0.6,2.9%,1.00,20,0.6,7,0.2,16,0.4,43.8,43.8,15.0%,5.0%,15.0%,0.0%,50.0%,31.7
Demetrius Jackson,HOU,3,1,0.3,8.3%,0.00,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0%,100.0%,0.0%,0.0%,0.0%,
Justin Holiday,CHI,33,13,0.4,2.7%,0.31,4,0.1,1,0.0,9,0.3,11.1,11.1,7.7%,23.1%,7.7%,0.0%,15.4%,0.0
Zaza Pachulia,GSW,26,11,0.4,7.9%,0.91,10,0.4,5,0.2,10,0.4,50.0,50.0,0.0%,9.1%,0.0%,0.0%,45.5%,21.5
Andre Iguodala,GSW,30,9,0.3,4.3%,1.11,10,0.3,4,0.1,8,0.3,50.0,50.0,11.1%,0.0%,11.1%,0.0%,55.6%,
Frank Mason,SAC,27,4,0.1,1.6%,1.50,6,0.2,2,0.1,3,0.1,66.7,83.3,25.0%,0.0%,0.0%,0.0%,75.0%,
Russell Westbrook,OKC,35,29,0.8,2.9%,0.90,26,0.7,10,0.3,22,0.6,45.5,45.5,13.8%,10.3%,13.8%,0.0%,48.3%,20.3
Danilo Gallinari,LAC,11,2,0.2,1.2%,0.00,0,0.0,0,0.0,2,0.2,0.0,0.0,0.0%,0.0%,0.0%,0.0%,0.0%,
Kyle  Anderson,SAS,27,24,0.9,10.3%,1.08,26,1.0,9,0.3,20,0.7,45.0,45.0,20.8%,0.0%,16.7%,4.2%,54.2%,45.9
Dwight Howard,CHA,34,96,2.8,16.2%,1.21,116,3.4,43,1.3,67,2.0,64.2,64.2,30.2%,4.2%,26.0%,4.2%,65.6%,69.2
Jeremy Lamb,CHA,33,13,0.4,2.7%,0.62,8,0.2,4,0.1,13,0.4,30.8,30.8,0.0%,0.0%,0.0%,0.0%,30.8%,4.9
Dario Saric,PHI,32,33,1.0,7.4%,1.12,37,1.2,15,0.5,30,0.9,50.0,50.0,15.2%,0.0%,12.1%,6.1%,54.5%,51.6
