Player,Team,GP,Poss,Poss,Freq,PPP,PTS,PTS,FGM,FGM,FGA,FGA,FG%,eFG%,FTFreq,TOFreq,SFFreq,And OneFreq,ScoreFreq,Percentile
Jason Terry,MIL,10,1,0.1,4.2%,0.00,0,0.0,0,0.0,1,0.1,0.0,0.0,0.0%,0.0%,0.0%,0.0%,0.0%,
Montrezl Harrell,LAC,27,2,0.1,1.2%,0.00,0,0.0,0,0.0,2,0.1,0.0,0.0,0.0%,0.0%,0.0%,0.0%,0.0%,
Sam Dekker,LAC,29,9,0.3,6.0%,1.44,13,0.4,4,0.1,5,0.2,80.0,90.0,22.2%,22.2%,22.2%,0.0%,66.7%,
Trey Lyles,DEN,30,18,0.6,7.7%,0.78,14,0.5,5,0.2,14,0.5,35.7,35.7,11.1%,11.1%,11.1%,0.0%,38.9%,29.1
Quincy Acy,BKN,29,2,0.1,1.0%,0.00,0,0.0,0,0.0,2,0.1,0.0,0.0,0.0%,0.0%,0.0%,0.0%,0.0%,
Gorgui Dieng,MIN,32,2,0.1,0.9%,1.00,2,0.1,1,0.0,2,0.1,50.0,50.0,0.0%,0.0%,0.0%,0.0%,50.0%,
Bam Adebayo,MIA,25,2,0.1,1.3%,1.00,2,0.1,1,0.0,2,0.1,50.0,50.0,0.0%,0.0%,0.0%,0.0%,50.0%,
Tony Parker,SAS,12,8,0.7,6.7%,0.63,5,0.4,1,0.1,5,0.4,20.0,20.0,25.0%,12.5%,25.0%,0.0%,37.5%,
Elfrid Payton,ORL,26,16,0.6,4.5%,1.19,19,0.7,8,0.3,13,0.5,61.5,61.5,12.5%,12.5%,12.5%,6.3%,56.3%,91.6
Guillermo Hernangomez,NYK,15,3,0.2,3.5%,0.67,2,0.1,1,0.1,2,0.1,50.0,50.0,0.0%,33.3%,0.0%,0.0%,33.3%,
DeAndre Bembry,ATL,18,4,0.2,3.0%,1.00,4,0.2,2,0.1,3,0.2,66.7,66.7,25.0%,25.0%,25.0%,25.0%,50.0%,
